region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,source_file,week_start,a_2009_h1n1,a_h3,a_subtyping_not_performed,b,b_vic,b_yam,h3n2v,a_h5,a_h1,a_unable_to_subtype
National,NA,2018,35,8712,98,33,1.50367,1.12489,0.378788,ICL_NREVSS_Clinical_Labs.csv,2018-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,36,9786,119,52,1.74739,1.21602,0.531371,ICL_NREVSS_Clinical_Labs.csv,2018-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,37,12030,155,48,1.68745,1.28845,0.399002,ICL_NREVSS_Clinical_Labs.csv,2018-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,38,13182,158,66,1.69929,1.1986,0.500683,ICL_NREVSS_Clinical_Labs.csv,2018-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,39,14763,169,52,1.49699,1.14475,0.352232,ICL_NREVSS_Clinical_Labs.csv,2018-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,40,16528,218,71,1.74855,1.31897,0.429574,ICL_NREVSS_Clinical_Labs.csv,2018-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,41,18035,223,83,1.6967,1.23648,0.460216,ICL_NREVSS_Clinical_Labs.csv,2018-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,42,20221,312,91,1.99298,1.54295,0.450027,ICL_NREVSS_Clinical_Labs.csv,2018-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,43,21457,340,101,2.05527,1.58456,0.470709,ICL_NREVSS_Clinical_Labs.csv,2018-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,44,22496,390,99,2.17372,1.73364,0.440078,ICL_NREVSS_Clinical_Labs.csv,2018-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,45,23563,546,98,2.7331,2.31719,0.415906,ICL_NREVSS_Clinical_Labs.csv,2018-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,46,24519,668,106,3.15674,2.72442,0.432318,ICL_NREVSS_Clinical_Labs.csv,2018-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,47,24772,897,76,3.92782,3.62102,0.306798,ICL_NREVSS_Clinical_Labs.csv,2018-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,48,28328,1002,107,3.91485,3.53714,0.377718,ICL_NREVSS_Clinical_Labs.csv,2018-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,49,29078,1660,152,6.23152,5.70878,0.522732,ICL_NREVSS_Clinical_Labs.csv,2018-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,50,33152,3242,194,10.3644,9.7792,0.585183,ICL_NREVSS_Clinical_Labs.csv,2018-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,51,38423,5289,192,14.2649,13.7652,0.499701,ICL_NREVSS_Clinical_Labs.csv,2018-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2018,52,43377,6849,244,16.352,15.7895,0.56251,ICL_NREVSS_Clinical_Labs.csv,2018-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,1,44453,5243,153,12.1387,11.7945,0.344184,ICL_NREVSS_Clinical_Labs.csv,2018-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,2,41606,5075,218,12.7217,12.1978,0.523963,ICL_NREVSS_Clinical_Labs.csv,2019-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,3,42041,6673,187,16.3174,15.8726,0.444804,ICL_NREVSS_Clinical_Labs.csv,2019-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,4,44194,8323,247,19.3918,18.8329,0.558899,ICL_NREVSS_Clinical_Labs.csv,2019-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,5,48640,10676,292,22.5493,21.949,0.600329,ICL_NREVSS_Clinical_Labs.csv,2019-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,6,54030,13151,429,25.1342,24.3402,0.794003,ICL_NREVSS_Clinical_Labs.csv,2019-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,7,53289,13354,515,26.026,25.0596,0.966428,ICL_NREVSS_Clinical_Labs.csv,2019-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,8,54061,13708,478,26.2407,25.3565,0.884186,ICL_NREVSS_Clinical_Labs.csv,2019-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,9,53221,13436,441,26.0743,25.2457,0.82862,ICL_NREVSS_Clinical_Labs.csv,2019-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,10,53256,13199,438,25.6065,24.7841,0.822443,ICL_NREVSS_Clinical_Labs.csv,2019-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,11,53364,13376,569,26.1318,25.0656,1.06626,ICL_NREVSS_Clinical_Labs.csv,2019-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,12,48749,10336,623,22.4805,21.2025,1.27797,ICL_NREVSS_Clinical_Labs.csv,2019-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,13,42842,7672,598,19.3035,17.9077,1.39583,ICL_NREVSS_Clinical_Labs.csv,2019-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,14,36735,4892,597,14.9422,13.317,1.62515,ICL_NREVSS_Clinical_Labs.csv,2019-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,15,31723,3211,567,11.9093,10.122,1.78735,ICL_NREVSS_Clinical_Labs.csv,2019-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,16,27999,1893,518,8.61102,6.76096,1.85007,ICL_NREVSS_Clinical_Labs.csv,2019-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,17,24711,1031,413,5.84355,4.17223,1.67132,ICL_NREVSS_Clinical_Labs.csv,2019-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,18,20167,634,338,4.81976,3.14375,1.67601,ICL_NREVSS_Clinical_Labs.csv,2019-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,19,17735,404,277,3.83986,2.27798,1.56188,ICL_NREVSS_Clinical_Labs.csv,2019-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,20,16998,333,269,3.54159,1.95905,1.58254,ICL_NREVSS_Clinical_Labs.csv,2019-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,21,15674,276,260,3.41968,1.76088,1.6588,ICL_NREVSS_Clinical_Labs.csv,2019-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,22,14371,212,231,3.0826,1.47519,1.6074,ICL_NREVSS_Clinical_Labs.csv,2019-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,23,12617,144,208,2.78989,1.14132,1.64857,ICL_NREVSS_Clinical_Labs.csv,2019-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,24,11400,129,135,2.31579,1.13158,1.18421,ICL_NREVSS_Clinical_Labs.csv,2019-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,25,10463,109,90,1.90194,1.04177,0.860174,ICL_NREVSS_Clinical_Labs.csv,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,26,9132,93,97,2.0806,1.0184,1.0622,ICL_NREVSS_Clinical_Labs.csv,2019-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,27,8852,129,86,2.42883,1.4573,0.971532,ICL_NREVSS_Clinical_Labs.csv,2019-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,28,9075,102,81,2.01653,1.12397,0.892562,ICL_NREVSS_Clinical_Labs.csv,2019-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,29,8339,105,80,2.21849,1.25914,0.959348,ICL_NREVSS_Clinical_Labs.csv,2019-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,30,7951,104,85,2.37706,1.30801,1.06905,ICL_NREVSS_Clinical_Labs.csv,2019-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,31,7881,104,85,2.39817,1.31963,1.07854,ICL_NREVSS_Clinical_Labs.csv,2019-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,32,8080,79,87,2.05446,0.977723,1.07673,ICL_NREVSS_Clinical_Labs.csv,2019-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,33,8310,78,95,2.08183,0.938628,1.1432,ICL_NREVSS_Clinical_Labs.csv,2019-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,34,8892,94,116,2.36167,1.05713,1.30454,ICL_NREVSS_Clinical_Labs.csv,2019-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,35,10506,142,221,3.45517,1.35161,2.10356,ICL_NREVSS_Clinical_Labs.csv,2019-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,36,11816,136,230,3.09749,1.15098,1.94651,ICL_NREVSS_Clinical_Labs.csv,2019-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,37,13366,152,180,2.48391,1.13721,1.3467,ICL_NREVSS_Clinical_Labs.csv,2019-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,38,15055,162,253,2.75656,1.07605,1.6805,ICL_NREVSS_Clinical_Labs.csv,2019-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,39,17349,153,323,2.74367,0.881895,1.86178,ICL_NREVSS_Clinical_Labs.csv,2019-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,40,19851,136,124,1.30976,0.685104,0.624654,ICL_NREVSS_Clinical_Labs.csv,2019-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,41,22113,146,181,1.47877,0.660245,0.818523,ICL_NREVSS_Clinical_Labs.csv,2019-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,42,23131,172,187,1.55203,0.743591,0.808439,ICL_NREVSS_Clinical_Labs.csv,2019-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,43,24630,201,354,2.25335,0.816078,1.43727,ICL_NREVSS_Clinical_Labs.csv,2019-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,44,25417,221,556,3.05701,0.869497,2.18751,ICL_NREVSS_Clinical_Labs.csv,2019-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,45,28842,414,1075,5.16261,1.43541,3.7272,ICL_NREVSS_Clinical_Labs.csv,2019-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,46,31439,535,1589,6.75594,1.70171,5.0542299999999996,ICL_NREVSS_Clinical_Labs.csv,2019-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,47,36497,903,2581,9.54599,2.47418,7.07181,ICL_NREVSS_Clinical_Labs.csv,2019-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,48,35398,1079,2793,10.9385,3.04819,7.89028,ICL_NREVSS_Clinical_Labs.csv,2019-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,49,41929,1426,3461,11.6554,3.40099,8.25443,ICL_NREVSS_Clinical_Labs.csv,2019-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,50,44911,2158,5097,16.1542,4.80506,11.3491,ICL_NREVSS_Clinical_Labs.csv,2019-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,51,54480,3697,8579,22.533,6.78598,15.7471,ICL_NREVSS_Clinical_Labs.csv,2019-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2019,52,64024,5980,11264,26.9336,9.34025,17.5934,ICL_NREVSS_Clinical_Labs.csv,2019-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,1,65177,5645,9664,23.4883,8.66103,14.8273,ICL_NREVSS_Clinical_Labs.csv,2019-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,2,60717,6109,7928,23.1187,10.0614,13.0573,ICL_NREVSS_Clinical_Labs.csv,2020-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,3,60316,7712,8020,26.0826,12.786,13.2966,ICL_NREVSS_Clinical_Labs.csv,2020-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,4,64502,9478,8764,28.2813,14.6941,13.5872,ICL_NREVSS_Clinical_Labs.csv,2020-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,5,72224,12102,9671,30.1465,16.7562,13.3903,ICL_NREVSS_Clinical_Labs.csv,2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,6,71868,12960,8787,30.2596,18.0331,12.2266,ICL_NREVSS_Clinical_Labs.csv,2020-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,7,69257,13372,7180,29.675,19.3078,10.3672,ICL_NREVSS_Clinical_Labs.csv,2020-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,8,65212,12714,5755,28.3215,19.4964,8.82506,ICL_NREVSS_Clinical_Labs.csv,2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,9,62427,11713,4363,25.7517,18.7627,6.98896,ICL_NREVSS_Clinical_Labs.csv,2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,10,64149,11050,3378,22.4914,17.2255,5.26587,ICL_NREVSS_Clinical_Labs.csv,2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,11,74416,9077,2690,15.8125,12.1976,3.61481,ICL_NREVSS_Clinical_Labs.csv,2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,12,73090,4131,1352,7.50171,5.65194,1.84977,ICL_NREVSS_Clinical_Labs.csv,2020-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,13,44754,759,280,2.32158,1.69594,0.625642,ICL_NREVSS_Clinical_Labs.csv,2020-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,14,30838,196,122,1.0312,0.635579,0.395616,ICL_NREVSS_Clinical_Labs.csv,2020-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,15,19572,75,46,0.61823,0.3832,0.23503,ICL_NREVSS_Clinical_Labs.csv,2020-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,16,14443,58,32,0.623139,0.401579,0.221561,ICL_NREVSS_Clinical_Labs.csv,2020-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,17,12822,20,8,0.218375,0.155982,0.0623928,ICL_NREVSS_Clinical_Labs.csv,2020-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,18,10268,19,8,0.262953,0.185041,0.077912,ICL_NREVSS_Clinical_Labs.csv,2020-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,19,8891,14,15,0.326173,0.157463,0.16871,ICL_NREVSS_Clinical_Labs.csv,2020-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,20,7844,14,10,0.305966,0.17848,0.127486,ICL_NREVSS_Clinical_Labs.csv,2020-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,21,7523,8,8,0.212681,0.106341,0.106341,ICL_NREVSS_Clinical_Labs.csv,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,22,6054,7,3,0.16518,0.115626,0.049554,ICL_NREVSS_Clinical_Labs.csv,2020-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,23,6181,9,12,0.339751,0.145608,0.194143,ICL_NREVSS_Clinical_Labs.csv,2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,24,5718,8,8,0.279818,0.139909,0.139909,ICL_NREVSS_Clinical_Labs.csv,2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,25,5247,12,8,0.38117,0.228702,0.152468,ICL_NREVSS_Clinical_Labs.csv,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,26,5667,9,7,0.282336,0.158814,0.123522,ICL_NREVSS_Clinical_Labs.csv,2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,27,6258,8,5,0.207734,0.127836,0.0798977,ICL_NREVSS_Clinical_Labs.csv,2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,28,6322,6,5,0.173996,0.0949067,0.0790889,ICL_NREVSS_Clinical_Labs.csv,2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,29,6176,11,12,0.372409,0.178109,0.194301,ICL_NREVSS_Clinical_Labs.csv,2020-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,30,6042,5,4,0.148957,0.0827541,0.0662032,ICL_NREVSS_Clinical_Labs.csv,2020-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,31,6105,3,5,0.13104,0.04914,0.0819001,ICL_NREVSS_Clinical_Labs.csv,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,32,6330,7,4,0.173776,0.110585,0.0631912,ICL_NREVSS_Clinical_Labs.csv,2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,33,6120,4,4,0.130719,0.0653595,0.0653595,ICL_NREVSS_Clinical_Labs.csv,2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,34,6238,6,8,0.224431,0.0961847,0.128246,ICL_NREVSS_Clinical_Labs.csv,2020-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,35,6443,7,13,0.310414,0.108645,0.201769,ICL_NREVSS_Clinical_Labs.csv,2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,36,6543,7,6,0.198686,0.106985,0.0917011,ICL_NREVSS_Clinical_Labs.csv,2020-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,37,7059,7,6,0.184162,0.0991642,0.0849979,ICL_NREVSS_Clinical_Labs.csv,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,38,8083,14,18,0.395893,0.173203,0.22269,ICL_NREVSS_Clinical_Labs.csv,2020-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,39,9019,11,9,0.221754,0.121965,0.0997893,ICL_NREVSS_Clinical_Labs.csv,2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,40,12200,19,21,0.327869,0.155738,0.172131,ICL_NREVSS_Clinical_Labs.csv,2020-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,41,14924,30,28,0.388636,0.201018,0.187617,ICL_NREVSS_Clinical_Labs.csv,2020-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,42,15112,27,26,0.350715,0.178666,0.172049,ICL_NREVSS_Clinical_Labs.csv,2020-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,43,16611,21,21,0.252845,0.126422,0.126422,ICL_NREVSS_Clinical_Labs.csv,2020-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,44,20552,22,19,0.199494,0.107046,0.0924484,ICL_NREVSS_Clinical_Labs.csv,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,45,27187,31,25,0.205981,0.114025,0.0919557,ICL_NREVSS_Clinical_Labs.csv,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,46,34907,32,44,0.217721,0.0916722,0.126049,ICL_NREVSS_Clinical_Labs.csv,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,47,38746,34,54,0.22712,0.087751,0.139369,ICL_NREVSS_Clinical_Labs.csv,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,48,35276,19,36,0.155913,0.053861,0.102052,ICL_NREVSS_Clinical_Labs.csv,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,49,42526,31,65,0.225744,0.0728966,0.152848,ICL_NREVSS_Clinical_Labs.csv,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,50,41778,26,76,0.244148,0.0622337,0.181914,ICL_NREVSS_Clinical_Labs.csv,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,51,40917,36,81,0.285945,0.087983,0.197962,ICL_NREVSS_Clinical_Labs.csv,2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,52,36310,34,67,0.27816,0.0936381,0.184522,ICL_NREVSS_Clinical_Labs.csv,2020-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2020,53,40471,34,73,0.264387,0.0840108,0.180376,ICL_NREVSS_Clinical_Labs.csv,2020-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,1,44971,28,95,0.27351,0.0622623,0.211247,ICL_NREVSS_Clinical_Labs.csv,2021-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,2,41807,24,48,0.17222,0.0574067,0.114813,ICL_NREVSS_Clinical_Labs.csv,2021-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,3,39002,21,62,0.21281,0.0538434,0.158966,ICL_NREVSS_Clinical_Labs.csv,2021-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,4,36455,12,50,0.170073,0.0329173,0.137155,ICL_NREVSS_Clinical_Labs.csv,2021-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,5,36559,21,53,0.202413,0.0574414,0.144971,ICL_NREVSS_Clinical_Labs.csv,2021-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,6,34089,11,35,0.134941,0.0322685,0.102672,ICL_NREVSS_Clinical_Labs.csv,2021-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,7,32424,19,22,0.12645,0.0585986,0.067851,ICL_NREVSS_Clinical_Labs.csv,2021-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,8,34328,17,25,0.122349,0.0495223,0.0728268,ICL_NREVSS_Clinical_Labs.csv,2021-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,9,34184,14,17,0.0906857,0.0409548,0.0497309,ICL_NREVSS_Clinical_Labs.csv,2021-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,10,34191,15,21,0.105291,0.0438712,0.0614197,ICL_NREVSS_Clinical_Labs.csv,2021-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,11,34680,26,19,0.129758,0.0749712,0.0547866,ICL_NREVSS_Clinical_Labs.csv,2021-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,12,35763,13,17,0.0838856,0.0363504,0.0475352,ICL_NREVSS_Clinical_Labs.csv,2021-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,13,31900,13,9,0.0689655,0.0407524,0.0282132,ICL_NREVSS_Clinical_Labs.csv,2021-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,14,31520,10,14,0.0761421,0.0317259,0.0444162,ICL_NREVSS_Clinical_Labs.csv,2021-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,15,30238,8,13,0.069449,0.0264568,0.0429923,ICL_NREVSS_Clinical_Labs.csv,2021-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,16,30568,12,16,0.0915991,0.0392567,0.0523423,ICL_NREVSS_Clinical_Labs.csv,2021-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,17,31247,16,10,0.083208,0.0512049,0.0320031,ICL_NREVSS_Clinical_Labs.csv,2021-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,18,30176,10,15,0.0828473,0.0331389,0.0497084,ICL_NREVSS_Clinical_Labs.csv,2021-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,19,29035,17,13,0.103324,0.05855,0.0447735,ICL_NREVSS_Clinical_Labs.csv,2021-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,20,28416,23,20,0.151323,0.0809403,0.0703829,ICL_NREVSS_Clinical_Labs.csv,2021-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,21,24574,14,23,0.150566,0.0569708,0.0935949,ICL_NREVSS_Clinical_Labs.csv,2021-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,22,23886,7,15,0.0921042,0.0293059,0.0627983,ICL_NREVSS_Clinical_Labs.csv,2021-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,23,25258,8,18,0.102938,0.0316731,0.0712645,ICL_NREVSS_Clinical_Labs.csv,2021-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,24,24440,17,12,0.118658,0.0695581,0.0490998,ICL_NREVSS_Clinical_Labs.csv,2021-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,25,22366,12,17,0.129661,0.0536529,0.0760082,ICL_NREVSS_Clinical_Labs.csv,2021-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,26,22756,3,13,0.0703111,0.0131833,0.0571278,ICL_NREVSS_Clinical_Labs.csv,2021-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,27,25064,5,9,0.055857,0.0199489,0.0359081,ICL_NREVSS_Clinical_Labs.csv,2021-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
National,NA,2021,28,26255,11,17,0.106646,0.0418968,0.0647496,ICL_NREVSS_Clinical_Labs.csv,2021-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
